기준일자,지역,발전소,발전량(Wh)
2022-07-08,동해,동해연료전지,329650384
2022-07-08,영광,영광지산풍력,1341600
2022-07-08,울산,울산 수소연료전지,6349328
2022-07-08,울산,울산 연료전지 2단계,96650053
2022-07-08,일산,일산연료전지#4,106929600
2022-07-08,호남,호남연료전지,352404654
2022-07-09,동해,동해 북평레포츠 연료전지,101487982
2022-07-09,동해,동해연료전지,327671232
2022-07-09,영광,영광지산풍력,3201600
2022-07-09,울산,울산 수소연료전지,6307857
2022-07-09,울산,울산 연료전지 2단계,96523500
2022-07-09,일산,일산연료전지#4,115737600
2022-07-09,호남,호남연료전지,354197592
2022-07-10,동해,동해 북평레포츠 연료전지,102033959
2022-07-10,동해,동해연료전지,327045936
2022-07-10,영광,영광지산풍력,943200
2022-07-10,울산,울산 수소연료전지,6293396
2022-07-10,울산,울산 연료전지 2단계,96411410
2022-07-10,일산,일산연료전지#4,115689600
2022-07-10,호남,호남연료전지,354128628
2022-07-11,동해,동해 북평레포츠 연료전지,101994191
2022-07-11,동해,동해연료전지,324531088
2022-07-11,영광,영광지산풍력,3480000
2022-07-11,울산,울산 수소연료전지,6275080
2022-07-11,울산,울산 연료전지 2단계,95116956
2022-07-11,일산,일산연료전지#4,115713600
2022-07-11,호남,호남연료전지,353691156
2022-07-12,동해,동해 북평레포츠 연료전지,101809783
2022-07-12,동해,동해연료전지,325937472
2022-07-12,영광,영광지산풍력,1908000
2022-07-12,울산,울산 수소연료전지,6270260
2022-07-12,울산,울산 연료전지 2단계,95912429
2022-07-12,일산,일산연료전지#4,115752000
2022-07-12,호남,호남연료전지,354661062
2022-07-13,동해,동해 북평레포츠 연료전지,102044809
2022-07-13,동해,동해연료전지,325911264
2022-07-13,영광,영광지산풍력,19747200
2022-07-13,울산,울산 수소연료전지,6244231
2022-07-13,울산,울산 연료전지 2단계,95934124
2022-07-13,일산,일산연료전지#4,112809600
2022-07-13,호남,호남연료전지,355453980
2022-07-14,동해,동해 북평레포츠 연료전지,102113504
2022-07-14,동해,동해연료전지,324941232
2022-07-14,영광,영광지산풍력,4425600
2022-07-14,울산,울산 수소연료전지,6200832
2022-07-14,울산,울산 연료전지 2단계,95706333
2022-07-14,일산,일산연료전지#4,82310400
2022-07-14,호남,호남연료전지,353688132
2022-07-15,동해,동해 북평레포츠 연료전지,102019499
2022-07-15,동해,동해연료전지,327283600
2022-07-15,영광,영광지산풍력,2503200
2022-07-15,울산,울산 수소연료전지,6159376
2022-07-15,울산,울산 연료전지 2단계,95409840
2022-07-15,일산,일산연료전지#4,22900800
2022-07-15,호남,호남연료전지,353210466
2022-07-16,동해,동해 북평레포츠 연료전지,101882101
2022-07-16,동해,동해연료전지,325551856
2022-07-16,영광,영광지산풍력,3475200
2022-07-16,울산,울산 수소연료전지,6122744
2022-07-16,울산,울산 연료전지 2단계,96863384
2022-07-16,일산,일산연료전지#4,73267200
2022-07-16,호남,호남연료전지,354035136
2022-07-17,동해,동해 북평레포츠 연료전지,101817016
2022-07-17,동해,동해연료전지,324399488
2022-07-17,영광,영광지산풍력,158400
2022-07-17,울산,울산 수소연료전지,6099598
2022-07-17,울산,울산 연료전지 2단계,96874232
2022-07-17,일산,일산연료전지#4,77256000
2022-07-17,호남,호남연료전지,353543820
2022-07-18,동해,동해 북평레포츠 연료전지,101657916
2022-07-18,동해,동해연료전지,323912960
2022-07-18,영광,영광지산풍력,0
2022-07-18,울산,울산 수소연료전지,6060062
2022-07-18,울산,울산 연료전지 2단계,96906776
2022-07-18,일산,일산연료전지#4,83563200
2022-07-18,호남,호남연료전지,354116028
2022-07-19,동해,동해 북평레포츠 연료전지,101628990
2022-07-19,동해,동해연료전지,326271792
2022-07-19,영광,영광지산풍력,974400
2022-07-19,울산,울산 수소연료전지,5168168
2022-07-19,울산,울산 연료전지 2단계,96863384
2022-07-19,일산,일산연료전지#4,95961600
2022-07-19,호남,호남연료전지,353425800
2022-07-20,동해,동해 북평레포츠 연료전지,101498828
2022-07-20,동해,동해연료전지,325848992
2022-07-20,영광,영광지산풍력,427200
2022-07-20,울산,울산 수소연료전지,5150816
2022-07-20,울산,울산 연료전지 2단계,96754906
2022-07-20,일산,일산연료전지#4,104443200
2022-07-20,호남,호남연료전지,353764278
2022-07-21,동해,동해 북평레포츠 연료전지,101618143
2022-07-21,동해,동해연료전지,325029600
2022-07-21,영광,영광지산풍력,34740000
2022-07-21,울산,울산 수소연료전지,5119964
2022-07-21,울산,울산 연료전지 2단계,96733212
2022-07-21,일산,일산연료전지#4,105201600
2022-07-21,호남,호남연료전지,353661336
2022-07-22,동해,동해 북평레포츠 연료전지,101563912
2022-07-22,동해,동해연료전지,326259472
2022-07-22,영광,영광지산풍력,5419200
2022-07-22,울산,울산 수소연료전지,5091996
2022-07-22,울산,울산 연료전지 2단계,96556039
2022-07-22,일산,일산연료전지#4,105528000
2022-07-22,호남,호남연료전지,353413914
2022-07-23,동해,동해 북평레포츠 연료전지,101426512
2022-07-23,동해,동해연료전지,324161376
2022-07-23,영광,영광지산풍력,13231200
2022-07-23,울산,울산 수소연료전지,5033181
2022-07-23,울산,울산 연료전지 2단계,96805530
2022-07-23,일산,일산연료전지#4,105547200
2022-07-23,호남,호남연료전지,355447848
2022-07-24,동해,동해 북평레포츠 연료전지,101368656
2022-07-24,동해,동해연료전지,321596576
2022-07-24,영광,영광지산풍력,12969600
2022-07-24,울산,울산 수소연료전지,4979176
2022-07-24,울산,울산 연료전지 2단계,96556043
2022-07-24,일산,일산연료전지#4,105513600
2022-07-24,호남,호남연료전지,355791996
2022-07-25,동해,동해 북평레포츠 연료전지,101386736
2022-07-25,동해,동해연료전지,321012944
2022-07-25,영광,영광지산풍력,3686400
2022-07-25,울산,울산 수소연료전지,4920370
2022-07-25,울산,울산 연료전지 2단계,96509040
2022-07-25,일산,일산연료전지#4,105465600
2022-07-25,호남,호남연료전지,356017998
2022-07-26,동해,동해 북평레포츠 연료전지,100132060
2022-07-26,동해,동해연료전지,324538032
2022-07-26,영광,영광지산풍력,964800
2022-07-26,울산,울산 수소연료전지,4881794
2022-07-26,울산,울산 연료전지 2단계,96075143
2022-07-26,일산,일산연료전지#4,105014400
2022-07-26,호남,호남연료전지,356117748
2022-07-27,동해,동해 북평레포츠 연료전지,101292727
2022-07-27,동해,동해연료전지,322600432
2022-07-27,영광,영광지산풍력,4555200
2022-07-27,울산,울산 수소연료전지,4836480
2022-07-27,울산,울산 연료전지 2단계,95500233
2022-07-27,일산,일산연료전지#4,105432000
2022-07-27,호남,호남연료전지,356164662
2022-07-28,동해,동해 북평레포츠 연료전지,101209565
2022-07-28,동해,동해연료전지,322452256
2022-07-28,영광,영광지산풍력,4663200
2022-07-28,울산,울산 수소연료전지,4797918
2022-07-28,울산,울산 연료전지 2단계,96700669
2022-07-28,일산,일산연료전지#4,101726400
2022-07-28,호남,호남연료전지,355285686
2022-07-29,동해,동해 북평레포츠 연료전지,101017929
2022-07-29,동해,동해연료전지,316629152
2022-07-29,영광,영광지산풍력,1588800
2022-07-29,울산,울산 수소연료전지,4773805
2022-07-29,울산,울산 연료전지 2단계,94997637
2022-07-29,일산,일산연료전지#4,107822400
2022-07-29,호남,호남연료전지,353800398
2022-07-30,동해,동해 북평레포츠 연료전지,101036008
2022-07-30,동해,동해연료전지,315468496
2022-07-30,영광,영광지산풍력,3501600
2022-07-30,울산,울산 수소연료전지,4582888
2022-07-30,울산,울산 연료전지 2단계,94614362
2022-07-30,일산,일산연료전지#4,115348800
2022-07-30,호남,호남연료전지,355493628
2022-07-31,동해,동해 북평레포츠 연료전지,101021544
2022-07-31,동해,동해연료전지,320613664
2022-07-31,영광,영광지산풍력,21516000
2022-07-31,울산,울산 수소연료전지,4073788
2022-07-31,울산,울산 연료전지 2단계,94006912
2022-07-31,일산,일산연료전지#4,115017600
2022-07-31,호남,호남연료전지,355479390
2022-08-01,동해,동해 북평레포츠 연료전지,100981769
2022-08-01,동해,동해연료전지,324708384
2022-08-01,영광,영광지산풍력,24400800
2022-08-01,울산,울산 수소연료전지,4036192
2022-08-01,울산,울산 연료전지 2단계,94317868
2022-08-01,일산,일산연료전지#4,115392000
2022-08-01,호남,호남연료전지,355268550
2022-08-02,동해,동해 북평레포츠 연료전지,100974536
2022-08-02,동해,동해연료전지,326931360
2022-08-02,영광,영광지산풍력,7180800
2022-08-02,울산,울산 수소연료전지,4353413
2022-08-02,울산,울산 연료전지 2단계,96208932
2022-08-02,일산,일산연료전지#4,115728000
2022-08-02,호남,호남연료전지,355344360
2022-08-03,동해,동해 북평레포츠 연료전지,100696117
2022-08-03,동해,동해연료전지,325377136
2022-08-03,영광,영광지산풍력,1454400
2022-08-03,울산,울산 수소연료전지,6076455
2022-08-03,울산,울산 연료전지 2단계,96082376
2022-08-03,일산,일산연료전지#4,109838400
2022-08-03,호남,호남연료전지,355408788
2022-08-04,동해,동해 북평레포츠 연료전지,100786512
2022-08-04,동해,동해연료전지,324391536
2022-08-04,영광,영광지산풍력,681600
2022-08-04,울산,울산 수소연료전지,5582783
2022-08-04,울산,울산 연료전지 2단계,96010058
2022-08-04,일산,일산연료전지#4,115632000
2022-08-04,호남,호남연료전지,354758502
2022-08-05,동해,동해 북평레포츠 연료전지,100808213
2022-08-05,동해,동해연료전지,322680400
2022-08-05,영광,영광지산풍력,1526400
2022-08-05,울산,울산 수소연료전지,5517208
2022-08-05,울산,울산 연료전지 2단계,95615936
2022-08-05,일산,일산연료전지#4,115622400
2022-08-05,호남,호남연료전지,354557952
2022-08-06,동해,동해 북평레포츠 연료전지,100782903
2022-08-06,동해,동해연료전지,319434528
2022-08-06,영광,영광지산풍력,292800
2022-08-06,울산,울산 수소연료전지,4796952
2022-08-06,울산,울산 연료전지 2단계,95623169
2022-08-06,일산,일산연료전지#4,115641600
2022-08-06,호남,호남연료전지,354623220
2022-08-07,동해,동해 북평레포츠 연료전지,100764822
2022-08-07,동해,동해연료전지,320828928
2022-08-07,영광,영광지산풍력,6132000
2022-08-07,울산,울산 수소연료전지,3918548
2022-08-07,울산,울산 연료전지 2단계,93815275
2022-08-07,일산,일산연료전지#4,115646400
2022-08-07,호남,호남연료전지,354773286
2022-08-08,동해,동해 북평레포츠 연료전지,100786515
2022-08-08,동해,동해연료전지,323018528
2022-08-08,영광,영광지산풍력,11954400
2022-08-08,울산,울산 수소연료전지,3853948
2022-08-08,울산,울산 연료전지 2단계,92372574
2022-08-08,일산,일산연료전지#4,113688000
2022-08-08,호남,호남연료전지,354868038
2022-08-09,동해,동해 북평레포츠 연료전지,100822670
2022-08-09,동해,동해연료전지,326724608
2022-08-09,영광,영광지산풍력,11570400
2022-08-09,울산,울산 수소연료전지,2758608
2022-08-09,울산,울산 연료전지 2단계,94278094
2022-08-09,일산,일산연료전지#4,105144000
2022-08-09,호남,호남연료전지,354884502
2022-08-10,동해,동해 북평레포츠 연료전지,100999848
2022-08-10,동해,동해연료전지,328623568
2022-08-10,영광,영광지산풍력,9508800
2022-08-10,울산,울산 수소연료전지,2730648
2022-08-10,울산,울산 연료전지 2단계,95905199
2022-08-10,일산,일산연료전지#4,90000000
2022-08-10,호남,호남연료전지,354860772
2022-08-11,동해,동해 북평레포츠 연료전지,100970924
2022-08-11,동해,동해연료전지,329062048
2022-08-11,영광,영광지산풍력,2560800
2022-08-11,울산,울산 수소연료전지,2695934
2022-08-11,울산,울산 연료전지 2단계,86106409
2022-08-11,일산,일산연료전지#4,115094400
2022-08-11,호남,호남연료전지,354818016
2022-08-12,동해,동해 북평레포츠 연료전지,100891372
2022-08-12,동해,동해연료전지,321893264
2022-08-12,영광,영광지산풍력,441600
2022-08-12,울산,울산 수소연료전지,2673748
2022-08-12,울산,울산 연료전지 2단계,95662943
2022-08-12,일산,일산연료전지#4,115761600
2022-08-12,호남,호남연료전지,354325146
2022-08-13,동해,동해 북평레포츠 연료전지,100927528
2022-08-13,동해,동해연료전지,327157936
2022-08-13,영광,영광지산풍력,5126400
2022-08-13,울산,울산 수소연료전지,2660252
2022-08-13,울산,울산 연료전지 2단계,95568932
2022-08-13,일산,일산연료전지#4,115819200
2022-08-13,호남,호남연료전지,354497892
2022-08-14,동해,동해 북평레포츠 연료전지,100902217
2022-08-14,동해,동해연료전지,326763920
2022-08-14,영광,영광지산풍력,9813600
2022-08-14,울산,울산 수소연료전지,2619764
2022-08-14,울산,울산 연료전지 2단계,95456839
2022-08-14,일산,일산연료전지#4,115718400
2022-08-14,호남,호남연료전지,353734920
2022-08-15,동해,동해 북평레포츠 연료전지,100782902
2022-08-15,동해,동해연료전지,326069856
2022-08-15,영광,영광지산풍력,15031200
2022-08-15,울산,울산 수소연료전지,2596627
2022-08-15,울산,울산 연료전지 2단계,95109724
2022-08-15,일산,일산연료전지#4,113140800
2022-08-15,호남,호남연료전지,352971066
2022-08-16,동해,동해 북평레포츠 연료전지,100800982
